O,Si,S,Mg,Ca,Ti+Cr,Fe,Ni56
0.04588327199523159,0.1613708994994509,0.16684271077924648,0.0657155202317952,0.17440170855448456,0.1085459090295043,0.017098340397867073,0.2601416395124199
0.3054271566468401,0.08304486312358203,0.04980391639552286,0.20022949831190723,0.004886097974819592,0.3265708259907021,0.0006584617175461189,0.02937917983907988
0.12770768272281116,0.007544742493999097,0.19152606454512305,0.1081870184940959,0.052608686453864725,0.10488060138287074,0.3100475416990106,0.09749766220822485
0.06913808172639246,0.17706379757144408,0.19615842689578436,0.07286589793534173,0.038362304471397816,0.051278152861849724,0.013578723575156975,0.3815546149626328
0.18552234052445243,0.03953325878659241,0.032910515290228946,0.19632229343645483,0.03637804533060812,0.13443422378474876,0.28828042846794566,0.08661889437896886
0.024844936758046533,0.12742521747844346,0.261123558236688,0.0721999156560405,0.02451977552635227,0.1301919844778857,0.03627521289499216,0.32341939897155136
0.2815840760593558,0.17354137212871865,0.0008275233215705347,0.09146530531630724,0.06869901383763774,0.29588639230728775,0.05973728562483896,0.02825903140428347
0.28970514111175205,0.0003965122597647012,0.3415539124675625,0.09410040118136113,0.001460609471044246,0.043412935999036485,0.1011740390209087,0.12819644848857029
0.23154763770117964,0.13231929745487683,0.053059563358247984,0.21997294858253266,0.011500544830750163,0.17297012050704935,0.011839567073126382,0.16679032049223705
0.1492527352252343,0.07924548320868138,0.03753578162037147,0.17531173324991298,0.24960945796606623,0.07734873861776793,0.06482469465359257,0.1668713754583731
0.005655861468259046,0.06797642540716718,0.07612557591852247,0.474048494115031,0.008195974651703554,0.02905975062387982,0.10084713671993188,0.23809078109550505
0.057081106123216166,0.01631435510301544,0.009947236956987352,0.11003899049210954,0.13852522010248974,0.05985329265369225,0.1559955426209026,0.45224425594758677
0.10685243279411918,0.045074155063999075,0.09855798518471318,0.3375926092814835,0.3406596734919923,0.03682515304225996,0.0028399300576755454,0.031598061083757255
0.15868981464461912,0.034874797767458665,0.08420551167570971,0.06737869278487124,0.2934077226581352,0.05707178999019122,0.3040881604280868,0.00028351005092801013
0.10672437924135689,0.05677042770585421,0.112653347742844,0.07160126165338938,0.2550329737551544,0.242991825708342,0.08369295198351848,0.07053283220954074
0.025124568456608595,0.027219820299238515,0.04575959578416106,0.22526313389331706,0.16082933445318442,0.3243128972596316,0.1900265944111522,0.0014640554427065818
0.025645934331675918,0.03999384304702989,0.23633288637011213,0.2061008969997889,0.2901657291543377,0.08940711497423526,0.0621196743256271,0.050233920797193174
0.03945021528391221,0.33880775542960156,0.03328312365866847,0.05929275527788022,0.14695051093866546,0.2172148077969656,0.0628361806422678,0.10216465097203864
0.17338133507140688,0.0065368628506652605,0.09172633217280969,0.17569769224029885,0.042797785223215506,0.07042853434604246,0.1357187064060788,0.3037127516894824
0.0808276202048238,0.0027877358081642846,0.019113360610239733,0.28173586591059996,0.2432867295977253,0.053605646798308176,0.23394997136520868,0.08469306970493005
0.03562985291937821,0.018685716789518518,0.34117361246115124,0.0950871739241502,0.016738680762026233,0.33478389191077595,0.004810001897774116,0.15309106933522543
0.2909183967547734,0.09153591025245962,0.15421836467329653,0.30138841929726023,0.013824529806568526,0.03549977239505622,0.008941363483846861,0.10367324333673852
0.43717569308659177,0.3812541063885019,0.10206026311278896,0.014730278778051512,0.011708054541629228,0.022001711338970165,0.012142183313027412,0.01892770944043911
0.1984968600357537,0.12623006669071418,0.310440610688266,0.10963256432503773,0.11452098476233341,0.1091769057055507,0.025118985731097884,0.006383022061246358
0.11615278704035129,0.14032885386666769,0.00617009814603215,0.04300912494315667,0.2861216024765279,0.15175925533925233,0.09552025419494868,0.16093802399306326
0.019015189972701834,0.180585255071008,0.07776381527267705,0.034440101279679676,0.18484317227679314,0.05571578212999028,0.073697341227438,0.3739393427697119
0.04593563892831871,0.23730155865163124,0.03922427759536293,0.10153080975802578,0.07871144514769664,0.09508731432038005,0.33892788095393966,0.06328107464464504
0.046598348619970344,0.12032953175583047,0.2838690124270878,0.023953025374359345,0.2283301903633443,0.1547980875940366,0.11587961023704581,0.02624219362832541
0.05199968608132942,0.01815160624700513,0.10397564752200063,0.1209838222696031,0.4999684603205601,0.0690989684169143,0.07738907473224878,0.05843273441033861
0.12002211093034937,0.2727571287556421,0.018567012955651552,0.23397817932791615,0.051735443352731426,0.2565241658567688,0.04172507799583096,0.004690880825109676
0.1623220354814762,0.009403254355287275,0.21218560007815118,9.781079502795151e-05,0.24399925403650943,0.05043344845875125,0.18145735127939722,0.14010124551539957
0.06850248699885969,0.07313875689144728,0.03427549292247197,0.043038637082359193,0.03648745135723241,0.15646323592542832,0.06317257468670728,0.524921364135494
0.10880014193186183,0.06241648163972259,0.007317444049717136,0.2187067087216834,0.245067173767997,0.2574832429111012,0.09419652216241392,0.006012284815502944
0.06865880984607618,0.06401861484720325,0.00390511152880555,0.421719942486056,0.24386573544478812,0.06267020561541788,0.01315683557722846,0.12200474465442467
0.08821572606279507,0.10956544756625049,0.1803711336777295,0.23924953685525868,0.013685630901228901,0.16666398908379046,0.01589826614296612,0.18635026970998064
0.088826374411058,0.001995776901939043,0.027251153127261077,0.00781273583891463,0.2819690393890201,0.1335666814007015,0.33311376593134545,0.12546447299976005
0.3716759189771888,0.18102988315262059,0.11305436988620428,0.04124196210118904,0.028123756769726983,0.14123119426600977,0.12006056433833126,0.003582350508729313
0.03503227255883859,0.13975895719717057,0.04445733242446165,0.23166203451150733,0.3320756272116664,0.145110687214351,0.00871522741997257,0.0631878614620318
0.47482100338021765,0.0667723384484671,0.0034276819814595995,0.19596346859475508,0.1825668761929628,0.015865618829705143,0.03394621720962146,0.02663679536281114
0.029358573283037977,0.11162338810420182,0.012445615152801247,0.008717486882039346,0.11657940686906901,0.10047215898802542,0.5803739312941117,0.040429439426713315
0.034031760655047934,0.2794329465317613,0.07708894896705566,0.37714740140435665,0.015167282350266709,0.08602269690119228,0.07581964902962103,0.055289314160698495
0.001047579779837335,0.0030628665669662253,0.24622978962960163,0.28846406151654025,0.21132965339907042,0.21508812951527817,0.0028988370163528054,0.031879082576353183
0.19803044763518504,0.08748675926906908,0.025233470210433446,0.06602088961050948,0.2717006662103747,0.23737768831563388,0.073635042169673,0.04051503657912144
0.03932459379787597,0.03438727106583398,0.17104781754172743,0.08342620941184702,0.1925992729217849,0.1867435785596594,0.19561871613127227,0.09685254056999898
0.03702627379671269,0.5481494208715201,0.02414323976379764,0.0244766412445932,0.1590693973313632,0.024990087159726868,0.14619355420864247,0.03595138562364393
0.04296309482158497,0.09833957199124982,0.3275158793683404,0.060724457742170335,0.07220566050327488,0.09504117456040115,0.16638413477455663,0.1368260262384219
0.013789844820477855,0.24699830744880263,0.0918992347990776,0.019943820873765613,0.4145309359084698,0.033044407862297426,0.03850847585110363,0.14128497243600543
0.16156153884547525,0.023984072483605092,0.1985987647165203,0.1466992325897483,0.017148001184438374,0.12092281392002933,0.19756409878693507,0.13352147747324827
0.10645813988054174,0.13730057894439845,0.14174720869070395,0.08075018644404343,0.2308933368482492,0.13837183709949796,0.11430215573706483,0.05017655635550041
0.17604252441043372,0.023594436863226785,0.24265399353392933,0.1224276249816907,0.010457116564811752,0.017110896367767105,0.1773816610523064,0.23033174622583436
0.0062342361700525265,0.060250010744161614,0.0587001868056985,0.29395270784812566,0.08949803453778317,0.09372323212693637,0.36773409620872427,0.029907495558517905
0.012581937492016517,0.12567340874132804,0.10976750915197443,0.1100146760076508,0.14902810565520674,0.02138479490062833,0.15741372724500816,0.314135840806187
0.19264135577151673,0.0004105045861543892,0.0212692268028103,0.1029617159772328,0.059197698910440744,0.32494387455251544,0.2740038822975596,0.02457174110176982
0.06725442621015253,0.2848931544688482,0.1425313550304001,0.2613184893837079,0.0959670858937003,0.0016680327228744802,0.00904226056732805,0.1373251957229884
0.10350028128572437,0.1926249290633798,0.05462509655128056,0.30469718172221166,0.0332445000175714,0.021213167899760785,0.11220872165149055,0.17788612180858088
0.31538404405551107,0.13917791750118078,0.052135787586583326,0.044517595021774874,0.06955586526577659,0.26650246456355775,0.0015463063498411507,0.11118001965577455
0.1151547451282746,0.21149470514019655,0.19799203546275354,0.035740237858696594,0.06219451933639746,0.06019948456919538,0.20233714999914867,0.1148871225053371
0.10774073273342803,0.020738096308870836,0.21758995512709892,0.21281474776189443,0.11577181955394038,0.12409297212790481,0.10385457996429324,0.09739709642256936
0.1921707426817933,0.01754834542145116,0.01331826319254483,0.20377955532860467,0.18359947832331105,0.03745415623729413,0.1261631352721988,0.22596632354280202
0.021540594398124523,0.05746553800723321,0.22134806160411122,0.0451049981372341,0.17735125180581354,0.18539612188803337,0.17403723131938065,0.1177562028400694
0.05169735792280154,0.015371425033765389,0.031041998341684217,0.010470578235685616,0.03690565872194563,0.011720683426792656,0.22029035176011105,0.6225019465572139
0.2543132533963652,0.20684299589569183,0.04390721066656538,0.06087088869095499,0.032047995459158714,0.019537600143695447,0.3192852077925097,0.06319484795505877
0.049250647749970115,0.17293657498904244,0.11203716554055555,0.006379201921407046,0.17066902703876788,0.15816288596288952,0.20197209929119495,0.12859239750617232
0.22043075625390193,0.07092727049526862,0.08680853846897021,0.25763431989982677,0.04832053513742071,0.07251930766517405,0.04926465959284518,0.19409461248659263
0.0035822394335888455,0.04286499711307485,0.09801484040646898,0.08440719194266948,0.22586499638911425,0.23795538401413038,0.21630862307374,0.09100172762721338
0.3345350305969754,0.01703954022723482,0.3188166340629617,0.0008290302802126171,0.03388398887581833,0.028050665924982118,0.017982297093108394,0.24886281293870663
0.0527514167955279,0.15544126758450436,0.07719271431173014,0.20332545728945134,0.04089311947675542,0.1967175782412745,0.10040663064847005,0.17327181565228633
0.0821833335208044,0.20106380467213306,0.27557189227633366,0.043921221898601606,0.04025466897663981,0.18213700516524636,0.11875186992347844,0.05611620356676252
0.11509934392281564,0.159037912732465,0.09198773380992455,0.22914590601330598,0.30269253512783456,0.04327775522051369,0.04040839199929542,0.018350421173845277
0.017004683265001187,0.054291493871038446,0.062112356920194886,0.000690741214806608,0.29915937841413087,0.24249182885707382,0.2935918283883906,0.03065768906936352
0.08111850028109795,0.09544056710744954,0.19328392772683836,0.020212391924287212,0.09079465798252623,0.248927978457592,0.06761042866344809,0.2026115478567607
0.03546915408057881,0.3060203997094409,0.08026826306533276,0.07986259647906054,0.12073166442835356,0.10276134103418869,0.07279656055903821,0.20209002064400658
0.05046824999751104,0.05834379433988902,0.09412274844178216,0.18775671568901825,0.06975105758073555,0.40020553519854535,0.004439212496284086,0.13491268625623465
0.042250675914756196,0.03196414738381842,0.06042812185588147,0.06543690012630926,0.030934529861011927,0.19449407068859834,0.03775466318609039,0.5367368909835339
0.027672267021170933,0.11970776840989435,0.17899737052204728,0.24794369542579514,0.04440422938702869,0.20846508787077458,0.11803752876860285,0.054772052594686316
0.17083129638550057,0.07506015041843536,0.0686872107870259,0.3617372424194415,0.021076473921400884,0.011752856901247073,0.28658719505239433,0.004267574114554524
0.0711195010797661,0.12789641980508715,0.1407207948614582,0.19203605617591393,0.178386167123254,0.2535729898450958,0.03109290052778796,0.005175170581636829
0.12941048672763958,0.29534162038277184,0.008029448911835978,0.007723888952038791,0.3018334848595057,0.1356796649987819,0.05961841702771673,0.06236298813970955
0.3664475894631133,0.01019838927944857,0.24147350937822729,0.02726102343867319,0.01060765435694476,0.14533142773146893,0.02764666761061286,0.17103373874151115
0.03215193951054606,0.1808185119711342,0.006860693001434408,0.29677667625657955,0.010336683254378263,0.2237965119770492,0.03432664364236738,0.2149323403865109
0.08874081628636359,0.04819075698505087,0.04495822827847612,0.24613906936851915,0.08417678182776119,0.24681698745722044,0.2106279046838595,0.03034945511274908
0.11018088744851723,0.13086899351448547,0.24538566451849012,0.02489913828373086,0.040933817159956615,0.1825916596022569,0.04218622793165907,0.2229536115409037
0.021913692159687793,0.22504141080997234,0.3013345718113346,0.1688984045740301,0.020808363183542154,0.18662214936225963,0.002358500493406664,0.07302290760576688
0.04243398542214774,0.16466943704340553,0.3690190266555897,0.08118937313966573,0.1241863277321891,0.030312033427842902,0.11739998642298098,0.0707898301561783
0.11872530310365784,0.0442108206770852,0.023271281004160364,0.08985236778348903,0.08069747242778375,0.576033169528439,0.03767972843730059,0.02952985703808431
0.02359073719455071,0.01319641960316147,0.20060998390363763,0.3936173799651652,0.062388147567598015,0.14389504038691064,0.1511306216416914,0.011571669737285009
0.10519523207709386,0.03932593000448092,0.0328482682047817,0.07605755428761861,0.47708173744171817,0.010500556455690799,0.08526484178905264,0.17372587973956338
0.12196582158253366,0.07091802070673045,0.04271122960379267,0.265953067785355,0.044633273312277635,0.24795367416467717,0.13987187797691522,0.06599303486771813
0.25211094474295653,0.10621826580136001,0.0352615273557289,0.06637635057574011,0.3713962233628252,0.01915446945193102,0.12646417148928776,0.02301804722017034
0.2841617847775019,0.027304387749905287,0.08209691448709501,0.16775505728781956,0.04576845208513507,0.30426936485076334,0.021313675578157863,0.06733036318362183
0.029438699723569002,0.06514741520580959,0.16662983848156376,0.12553625760847348,0.4122078223044379,0.053166606409603745,0.029405197926652034,0.11846816233989056
0.05091469044055513,0.16637366202830361,0.034687439369039494,0.0008428735352998155,0.1850191817679667,0.4175518224814367,0.12525636850921243,0.019353961868186192
0.02906295300080031,0.0822489093596365,0.15727347497146746,0.10557880415771258,0.1082077000977905,0.32683678797073384,0.13877163761658626,0.05201973282527266
0.45062608934924725,0.07398795493215475,0.08123674768373754,0.1619024997183781,0.04874169580450482,0.034674492926469846,0.12438645252985484,0.02444406705565301
0.08367399363060557,0.18768535335172168,0.02919410982072326,0.2712350781319088,0.08508718305233028,0.08937522065837977,0.2270662316759844,0.026682829678346343
0.06950649593309581,0.14766757552667076,0.01684485382796267,0.023862218412092694,0.03271416185819891,0.0697755468812249,0.33921823433683185,0.3004109132239223
0.3298654263633284,0.2441606974294075,0.11478217465587624,0.030053621458683934,0.09918921228011751,0.07758671638172684,0.020115668782477992,0.08424648264838164
0.3204916019355235,0.23259282106030507,0.02947934515199999,0.037958072468885024,0.062264641383626,0.0647990397379874,0.03832527992413307,0.21408919833753995
0.06287170413327871,0.273878091107497,0.1461889894187948,0.09304811168764832,0.026009524353664656,0.10856462668985863,0.28507455147153693,0.004364401137720998
0.061916645706723054,0.1345691069041693,0.2948425787246093,0.11276573965177336,0.08702547545916751,0.03981886693099171,0.24624260128480943,0.022818985337756257
0.16288941146909042,0.2877861388441103,0.06769723609019242,0.2804311942568052,0.02401259459975128,0.057432116769395344,0.11901518787195617,0.0007361200986987543
0.26263335685147815,0.01226966649417002,0.09050234748988285,0.05153557499668554,0.06311300662365751,0.062006641361258476,0.2335452715815368,0.22439413460133079
0.126916701497324,0.2209489263356852,0.13677493785101727,0.003945709597748932,0.0004559702255385635,0.2807881104052151,0.05616646600500169,0.1740031780824693
0.01724682335402215,0.07933340482761411,0.03649189456254791,0.013277847383746646,0.0022953595847823973,0.20405436555178352,0.4625462052614066,0.1847540994740966
0.0981968460201082,0.0497210092837004,0.063672789390211,0.040073113612662484,0.06819378299086751,0.2627255104670045,0.13299043692123375,0.28442651131421215
0.2619849826677,0.033029556200533314,0.005817466621198068,0.008378640407435651,0.06199669813169215,0.20396539562042237,0.3803873807701414,0.04443987958087691
0.01861580248716936,0.09771059075699237,0.03449529599957445,0.4644257739096686,0.06635859594194639,0.0014958869719696305,0.026627138151825776,0.29027091578085334
0.12621191413394395,0.12365021807912925,0.03601740577808044,0.059086739741793806,0.09777479623517876,0.33259314140003954,0.009032657318771427,0.21563312731306283
0.10712962989650308,0.31978045400007354,0.022253695797610388,0.09305223930212028,0.002042709494544841,0.20309098728223882,0.24205392569126427,0.010596358535644815
0.13599642238279694,0.017802355921519682,0.03034594056359921,0.1611809812834371,0.017286063911857264,0.4114094435009602,0.12953497898759642,0.09644381344823319
0.007867627085383263,0.2017695656965584,0.25429058568442503,0.09423535762484019,0.16448583529556784,0.1835378238013198,0.010853710576642027,0.08295949423526346
0.19733208069177574,0.3273947885366891,0.008208887397393389,0.1528960692629683,0.10301741464947019,0.011046005356857567,0.07622370058111613,0.12388105352372956
0.01755785912361726,0.015754933148734666,0.03435617129236376,0.2896481771340098,0.290252484214218,0.32973487415561187,0.014187227483119742,0.008508273448324857
0.11777934512849873,0.07789586748524223,0.3173861628806522,0.009062634806902921,0.13598744981851704,0.05904675298837436,0.1265539777192867,0.15628780917252574
0.15429947879089292,0.030782238655742516,0.03526933824118614,0.14304733392688562,0.3000479630892835,0.16533263084684374,0.13322852967688872,0.03799248677227671
0.026197469023763676,0.10004996351020265,0.3283419454978164,0.19977942981888247,0.1688145620064146,0.15329861961009256,0.022981594150851013,0.0005364163819766662
0.4646544974869211,0.023399246845509758,0.11670207800005401,0.29011702777816567,0.018623959202016916,0.07643807409074495,0.009069795612303172,0.0009953209842843873
0.018382406968742868,0.12484432641412876,0.6504310386279885,0.11348860179665966,0.07280049889376863,0.0031838463009405803,0.0005372071950327675,0.016332073802738288
0.07149598402123546,0.19070797457247482,0.14807099952556182,0.1723236351729757,0.049529796440209634,0.2555857570796711,0.10378605386286782,0.0084997993250035
0.007586666013817803,0.052339028421532506,0.10209782647519965,0.2781635970729343,0.17329187533878868,0.07518597622848132,0.06601631745652446,0.24531871299272118
0.08592683475334287,0.10450426644291634,0.11966234386980926,0.056149765592016135,0.14471231931420003,0.3637886941010459,0.0651135569109346,0.06014221901573481
0.056493794296163295,0.3170728172713966,0.007665702836200022,0.0771721696808616,0.4547688262997614,0.028285446594844398,0.043541546362393366,0.014999696658379209
0.32938708497796376,0.040358336059083996,0.08878194666447611,0.0379300409217093,0.12389641477401878,0.12150457899052822,0.002679655255229804,0.25546194235699005
0.29230522160272027,0.05252947689349069,0.13439533776128973,0.057479330016412686,0.35936578172636013,0.024043849056771312,0.01940512585424732,0.060475877088707816
0.26287626751957166,0.07318510112251157,0.18675182163519766,0.024799422736260908,0.061302108521042314,0.29720062743164916,0.08886063018518113,0.00502402084858558
0.17394327941705212,0.01447945364448388,0.05010143924180308,0.04841380080305292,0.11120226573784062,0.1497082804053132,0.02260898917004414,0.42954249158041
0.12870482421214532,0.39861776911935004,0.016725661969136718,0.2406487457971013,0.06293247334686355,0.014031911684308571,0.019939894749727134,0.1183987191213675
0.07629400494600232,0.035408993256043964,0.002967761788760574,0.2796205032341615,0.14255375815443513,0.15581357054970607,0.060778213705475745,0.24656319436541477
0.027871494089684753,0.00515610443424223,0.2713408414863259,0.3020805779535806,0.14486934613721447,0.0135795189784676,0.0661284970641844,0.16897361985629994
0.3413023207624563,0.15730102430329837,0.029386641201873735,0.022400943978634128,0.20978104118835217,0.1604798942957759,0.06430339497288477,0.015044739296724572
0.2933920709464153,0.10297977082872009,0.14007013494886572,0.037775064994622486,0.15703785310683838,0.17764725600383752,0.03837524280870301,0.05272260636199737
0.10939488642849868,0.07069515078745833,0.0763180858764491,0.08324804995016524,0.17679230510554192,0.09746851729732274,0.14248405815014423,0.24359894640441976
0.11470311973621594,0.02354924415615552,0.14416877387895935,0.12953543465658404,0.05916141403423886,0.1975962769052255,0.29973940950607414,0.031546327126546723
0.030870419931799946,0.31527695340330153,0.03884159316407571,0.2020458955196422,0.025847695210497273,0.117094015490684,0.12936872073728695,0.14065470654271256
0.06598451000780382,0.00862743664389795,0.02683254446704867,0.4413073748320673,0.007807162149404747,0.15383049867105114,0.20726352845672766,0.08834694477199875
0.040524567817279006,0.15684116947313959,0.04216034557259305,0.1579866948831398,0.03438734388206955,0.2389192273466522,0.19272198657075346,0.1364586644543734
0.20322582658709104,0.1281868144027143,0.23676133380664052,0.045305108184287186,0.035703629755236235,0.15863442738954794,0.013652851948806572,0.1785300079256761
0.11073398935235179,0.1035594486508374,0.08614589013593521,0.214190663472603,0.047971351128898665,0.13395988791172878,0.17339741398390285,0.13004135536374242
0.09119975998601941,0.20199854912579468,0.02156702377353863,0.1642392062650196,0.002444589306258551,0.11078101945973327,0.2507572376759062,0.15701261440772968
0.13584158927158793,0.09844142833385486,0.05188428235807079,0.054879444305960506,0.16890249397177456,0.20808056745243514,0.0665391916491549,0.21543100265716128
0.04004482473137053,0.028935633100468386,0.34558691208324294,0.1201276452341308,0.10245161041883481,0.11148561197670279,0.012006241042403106,0.23936152141284653
0.10278408003134273,0.11705752024344578,0.011426070149304747,0.06240752021047768,0.31030038550958566,0.11679276332246771,0.2464499390715216,0.03278172146185412
0.37496433057429557,0.15555755565858914,0.00935860622364165,0.14128390340398556,0.04106654650365286,0.06665912407740389,0.08510152316712176,0.12600841039130964
0.18705429648075367,0.15160466851446613,0.11287166157612169,0.10636988711904284,0.030007889247242736,0.12371686665796738,0.08522703926032939,0.20314769114407624
0.16364178912691446,0.10589519025194753,0.03422381796648016,0.18345341455426903,0.23868686642162615,0.033819614902638455,0.19451014315650172,0.04576916361962251
0.2869674271605346,0.12496649179695349,0.03313268868612034,0.056990868826015915,0.12876572395068772,0.23921778954807346,0.018750581169212792,0.11120842886240166
0.27174647785777517,0.0682113302504485,0.17417872704569376,0.19596200749440443,0.10525595161030507,0.06780289663037022,0.0022777830554732616,0.1145648260555295
0.22076885314640887,0.09865858778465679,0.20312464972285554,0.005876700505301563,0.03437402537940111,0.2557370800377401,0.12548130493226234,0.05597879849137373
0.06250335171701463,0.03660341953124864,0.4569094133916808,0.15395260792402451,0.1357277445306944,0.04183274259582378,0.005551200680743008,0.10691951962877035
0.07403556364374766,0.010394307756498859,0.11316191183108527,0.49931081454124643,0.06647308422468552,0.05528617170585943,0.1674884770160544,0.013849669280822369
0.23733148316358318,0.028190375500707743,0.006416497144704763,0.05472331292367965,0.1539152961967335,0.3464460158812039,0.02572287138788002,0.14725414780150725
0.08610750128629158,0.39145937020205746,0.05322412768582213,0.01928462466494539,0.21803253969591904,0.027131225238853564,0.19463833912325432,0.010122272102856591
0.16046029958816876,0.13133678725600467,0.15682884326226368,0.22274115017773471,0.19823848283222603,0.043265192830549096,0.0154777632226241,0.07165148083042899
0.0715750310035252,0.09691947281227177,0.18381378100728843,0.04689704015116828,0.26191657626575554,0.15282520769587393,0.026424334568086745,0.15962855649603008
0.12485811043171663,0.03007260537559789,0.05479491497163773,0.14285962968771504,0.1678084002531651,0.11635086779279734,0.22592430650853404,0.13733116497883632
0.15811777469156257,0.16148814888761953,0.16079870797647555,0.27222240613141874,0.13298200213518502,0.07395042343465344,0.027997195300508284,0.012443341442576961
0.011063036158258828,0.11196925533063613,0.12309777671428945,0.14663265878164128,0.17073876191782428,0.00924063174946837,0.406690288492371,0.020567590855510753
0.11082008902179825,0.09066660056346558,0.2271692272413573,0.021882715656345215,0.12947291346340836,0.13629060171798812,0.09959518358704517,0.18410266874859207
0.11248264321369686,0.14234762692728184,0.1536887961952917,0.0461811052351614,0.17658162460454352,0.03193108843282605,0.33432938467857215,0.0024577307126265263
0.048383963563909074,0.0019587151249895215,0.4423863076271666,0.019172450100724756,0.051852615285391486,0.0311223124485493,0.18320979225359305,0.22191384359567626
0.3079200929559645,0.06767374913094192,0.0001813935451447407,0.3203846625263658,0.031042501670073705,0.040244022638973406,0.2092064041506399,0.023347173381895948
0.0022322164130319216,0.08686023571411527,0.47976569209386427,0.20682987867543937,0.05874145787065413,0.05002902510572147,0.03505278684912603,0.08048870727804754
0.010975988285644476,0.286666157171923,0.32034705764828625,0.09260669266298845,0.0690765070239505,0.013297987250506375,0.11981372590368025,0.08721588405302068
0.05572174038249534,0.026838483123027702,0.027232447763173052,0.0024758532443852365,0.15354500428033094,0.23465453625940144,0.08123816353827294,0.4182937714089132
0.23195058138428204,0.03347961297575202,0.08301937243360542,0.04475237426587581,0.40118637811139884,0.116431449724019,0.01679722310436956,0.07238300800069725
0.11099150476069568,0.033549565695566684,0.054658267346949785,0.3372777317519798,0.2756267471077135,0.03591063630001321,0.1206928176314414,0.03129272940564007
0.02433835218219467,0.05417748126552923,0.25788744716171014,0.20784417961675777,0.20698409459078096,0.06848779396555883,0.12286549504212173,0.0574151561753467
0.04848789094667797,0.04028089168319378,0.23019313783891152,0.0978568401902036,0.17104023592238826,0.06456256669804762,0.31095255711604114,0.036625879604536074
0.0678965598528819,0.037192096352261665,0.0011547798287162997,0.29577575350153723,0.022735910185664687,0.025755566681045557,0.09534641807699552,0.45414291552089725
0.004195316539994305,0.22573639039467283,0.27607310578782196,0.3239826575690062,0.055792596151541876,0.06433434417928095,0.041216334524314155,0.008669254853367692
0.22765163819676454,0.028337712261525212,0.2418546180706909,0.020339336263609314,0.14320017456405246,0.2798473546169286,0.03697922849642753,0.021789937530001517
0.39304800686621927,0.015474609350822087,0.1695810994812743,0.06053894661639449,0.04926802984760577,0.16053293610298294,0.1315086535515993,0.020047718183102015
0.09708606720944184,0.17045990156272323,0.1971468060869871,0.016309694085260375,0.2986095822422727,4.62304670784587e-05,0.1914526743823165,0.028889043963919864
0.06054275677999201,0.10020895444162553,0.0031612571871534635,0.060318818917427505,0.03224277992184911,0.046152875721726015,0.2743754720279206,0.42299708500230576
0.11007279519764755,0.11152163968645838,0.0018700749513790751,0.17129122964120858,0.22715104133795716,0.11323223104548764,0.09142767092937407,0.1734333172104876
0.2463994623113508,0.08279846770498606,0.20419741240634323,0.051588724803630866,0.0570732781749017,0.22231324655664123,0.07995735239660445,0.0556720556455417
0.02278416913240182,0.21499801076174693,0.07334437423359727,0.15112776781819653,0.07974412296376017,0.10151929438960208,0.08743190071947571,0.26905035998121957
0.021658009566009998,0.08033866686582081,0.24088781270280096,0.040079581307458596,0.14635541044622843,0.002272422490496025,0.024902247941370494,0.44350584867981463
0.07959597056816078,0.5307641036147486,0.21905112037421837,0.0023547966433476943,0.03971248937792421,0.05519512126091803,0.004079566617438253,0.06924683154324401
0.1897129884615076,0.005424426870373472,0.14472352881280134,0.3429726967757102,0.02160646396424234,0.0798866017637503,0.11096169399363527,0.10471159935797955
0.17349386570822667,0.08045330869157327,0.33504199565900084,0.06874257858591655,0.04362194229138571,0.07071209397061631,0.015781452837261806,0.21215276225601892
0.10558091446198128,0.24363687478490692,0.30177445316302537,0.04346632791837032,0.1674787914073703,0.04926296449121515,0.06604806384148078,0.02275160993164993
0.10101066490100091,0.016160151719986,0.4132069228533321,0.00654775928583717,0.4134156924231973,0.005535978212769115,0.0007314925619344161,0.04339133804194288
0.19212310283054898,0.10496746950693839,0.08844794434733406,0.18369784462540323,0.028602849040465256,0.1991310938304571,0.11570325233263865,0.08732644348621432
0.429551522909327,0.04317846930440095,0.2783623087219228,0.08665730463985183,0.02704176892265607,0.056513035062013675,0.03567058936980208,0.04302500107002546
0.051860817482904616,0.10505879247566234,0.020937085109862544,0.17196703489427959,0.12068407759896206,0.32699169288274244,0.049197593610085924,0.15330290594550045
0.005084846315042274,0.02410217270616236,0.05478751984424563,0.024356854802104276,0.17528915786700996,0.2174161690572446,0.27886402697151663,0.22009925243667433
0.2307401465094672,0.27777831859146446,0.2292226119787357,0.06921217235357312,0.035404701588429996,0.06663895881929423,0.041374095749937126,0.04962899440909828
0.08277126236628189,0.10784641129688663,0.032192736465440526,0.08243326735188275,0.18514377974963042,0.017385270589750323,0.4699636606339521,0.02226361154617545
0.034692120695511926,0.08214390935653676,0.4530377241343036,0.012510318321234476,0.35944040892411244,0.0007447004992683649,0.05169408426628849,0.005736733802743944
0.2813437250025926,0.04623778459842471,0.01413314165211262,0.1205260597125046,0.14204210140821935,0.03975292634067908,0.23956692915161265,0.11639733213385449
0.019314616135130955,0.1334923119729511,0.06813671777815757,0.37401099339735955,0.016703951884708974,0.014638460483656534,0.04725333539786474,0.32644961295017055
0.0807300922271903,0.09762959835820016,0.4307923601802116,0.11316108773662979,0.028286689037228623,0.15447362632628528,0.009105637997500903,0.08582090813675333
